füttern	[ˈfʏtɐn]	ipa	to feed (to give food to)
füttern	/ˈfʏtərn/	ipa	to line (to cover the inner surface of a garment or bag)
füttern	[ˈfʏtɐn]	ipa	to line (to cover the inner surface of a garment or bag)
wohnen	/ˈvoːnən/	ipa	to live, reside, dwell (to remain or be settled permanently, or for a considerable time)
Klavier	/klaˈviːɐ̯/	ipa	piano
bestellen	/bəˈʃtɛlən/	ipa	to order to come, to summon
bestellen	[bəˈʃtɛlən]	ipa	to order to come, to summon
bestellen	[-ˈʃtɛl̩n]	ipa	to order to come, to summon
gewinnen	/ɡəˈvɪnən/	ipa	to win; to be victorious
gewinnen	[ɡəˈvɪ-]	ipa	to win; to be victorious
gewinnen	[ɡəˈʋɪ-]	ipa	to win; to be victorious
gewinnen	[-nən]	ipa	to win; to be victorious
gewinnen	[-nn̩]	ipa	to win; to be victorious
leben	/ˈleːbən/	ipa	to live, to be alive
leben	[ˈleːm̩]	ipa	to live, to be alive
leben	[ˈleːb(ə)n]	ipa	to live, to be alive
zurzeit	/tsʊrˈtsaɪt/	ipa	currently
Barbar	/baʁˈbaːɐ̯/	ipa	barbarian
Hauptgericht	/ˈhaʊ̯ptɡəˌʀɪçt/	ipa	main dish, main course, entree (American English)
Unterricht	/ˈʊntɐˌʁɪçt/	ipa	lesson, class, instruction, education
schnurstracks	/ʃnuːɐ̯ˈʃtʁaks/	ipa	straightway, straight, directly (going somewhere immediately and on the shortest way possible)
Pronomen	/pʁoˈnoːmən/	ipa	pronoun (sensu lato); pronoun (sensu stricto), or pronominal adjective or determiner
Pronomen	/pʁoˈnoːmən/	ipa	plural of Pronom
unterrichten	/ˌʊntɐˈʀɪçtn̩/	ipa	to teach, to school
Gericht	/ɡəˈʀɪçt/	ipa	court (of justice)
Gericht	/ɡəˈʀɪçt/	ipa	dish (type of prepared food)
schnurgerade	/ˈʃnuːɐ̯ɡəˌʁaːdə/	ipa	dead straight, straightway
Schnur	/ʃnuːr/	ipa	cord, string
Schnur	[ʃnu(ː)ɐ̯]	ipa	cord, string
Schnur	/ʃnuːr/	ipa	daughter-in-law
Schnur	[ʃnu(ː)ɐ̯]	ipa	daughter-in-law
Blätter	/ˈblɛtɐ/	ipa	nominative plural of Blatt
Blattlaus	/ˈblatlaʊ̯s/	ipa	aphid
wissen	/ˈvɪsn̩/	ipa	to know; to be aware of (a fact)
wissen	/ˈvɪsən/	ipa	to know; to be aware of (a fact)
Läuse	/ˈlɔɪ̯zə/	ipa	plural of Laus
Filzlaus	/ˈfɪltslaʊ̯s/	ipa	crab louse, pubic louse
richten	[ˈʁɪçtn̩]	ipa	to direct
richten	[ˈʁɪçtən]	ipa	to direct
Filz	/fɪlts/	ipa	felt
strecken	[ˈʃtʁɛkŋ̩]	ipa	to straighten, stretch
strecken	[ˈʃtʁɛkən]	ipa	to straighten, stretch
Dolmetscher	/ˈdɔlmɛt͡ʃɐ/	ipa	interpreter (male or of unspecified sex)
richtig	/ˈʀɪçtɪç/	ipa	correct, accurate, right
richtig	/ˈʀɪçtɪk/	ipa	correct, accurate, right
richtig	/ˈʀɪçtɪç/	ipa	really
richtig	/ˈʀɪçtɪk/	ipa	really
Richter	/ˈʀɪçtɐ/	ipa	judge
Richter	/ˈʀɪçtɐ/	ipa	A surname​.
strack	/ʃtʁak/	ipa	straight, taut
Kirche	/ˈkɪʁçə/	ipa	church (building)
Kirche	[ˈkɪʁçə]	ipa	church (building)
Kirche	[ˈkɪɐ̯çə]	ipa	church (building)
Kirche	[ˈkɪɐ̯xə]	ipa	church (building)
Kirche	[ˈkiːɐ̯çə]	ipa	church (building)
Abnahme	/ˈapˌnaːmə/	ipa	abatement
Abnahme	[ˈʔapˌnaːmə]	ipa	abatement
Entführung	[ʔɛntˈfyːʁʊŋ]	ipa	abduction, kidnapping
Kürzel	/ˈkʏʁt͡sl̩/	ipa	abbreviation
Abweichung	/ˈapˌvaɪ̯çʊŋ/	ipa	aberration, deviation
Abweichung	[ˈʔapˌvaɪ̯çʊŋ]	ipa	aberration, deviation
abkürzen	[ˈʔapkʏɐ̯tsn̩]	ipa	to abbreviate
abkürzen	[ˈʔapkʏʁtsn̩]	ipa	to abbreviate
abkürzen	[ˈʔapkʏɐ̯tsən]	ipa	to abbreviate
abkürzen	[ˈʔapkʏʁtsən]	ipa	to abbreviate
uns	/ʊns/	ipa	accusative/dative of wir: us
Kurzform	/ˈkʊʁt͡sˌfɔʁm/	ipa	short form, clipped form, shortened form
Entführer	/ɛntˈfyːʀɐ/	ipa	agent noun of entführen; abductor
nachlassen	/ˈnaːxˌlasən/	ipa	to abate
nachlassen	[ˈnaːχˌlasn̩]	ipa	to abate
Schleifstein	/ˈʃlaɪ̯fˌʃtaɪ̯n/	ipa	grindstone
entführen	[ʔɛntˈfyːɐ̯n]	ipa	to abduct, to kidnap
entführen	[ʔɛntˈfyːʁən]	ipa	to abduct, to kidnap
kürzen	/ˈkʏʁtsən/	ipa	to shorten
kürzen	[ˈkʰʏɐ̯tsn̩]	ipa	to shorten
Bauch	/baʊ̯x/	ipa	abdomen, belly
Bauch	[baʊ̯x]	ipa	abdomen, belly
Bauch	[baʊ̯χ]	ipa	abdomen, belly
Bauch	/baʊ̯x/	ipa	A surname​.
Bauch	[baʊ̯x]	ipa	A surname​.
Bauch	[baʊ̯χ]	ipa	A surname​.
Onomatopöie	/onomatopøˈiː/	ipa	onomatopoeia (the use of language whose sound imitates that which it names; the property of a word of sounding like what it represents; the coining of a word in imitation of a sound)
überdurchschnittlich	/yːbɐdʊʁçʃnɪtlɪç/	ipa	above average
Fahnenstange	/ˈfaːnənˌʃtaŋə/	ipa	flagpole, flagstaff
Salzstange	/ˈzaltsˌʃtaŋə/	ipa	pretzel stick
Wiege	/ˈviːɡə/	ipa	cradle
Wurf	/vʊʁf/	ipa	throw
Fahne	[ˈfaːnə]	ipa	a flag; a banner (any cloth or fabric used as a symbol)
Stunde	/ˈʃtʊndə/	ipa	hour (unit of time consisting of 60 minutes)
Grille	/ˈɡʁɪlə/	ipa	cricket (insect of the family Gryllidae)
lenken	/ˈlɛŋkən/	ipa	to steer, drive
lenken	[ˈlɛŋkŋ]	ipa	to steer, drive
Hügel	/ˈhyːɡl̩/	ipa	hill
Waage	/ˈvaːɡə/	ipa	scales (weighing machine)
Waage	[ˈvaːɡe]	ipa	scales (weighing machine)
Waage	[ˈʋaːɡə]	ipa	scales (weighing machine)
Waage	/ˈvaːɡə/	ipa	A surname​.
Waage	[ˈvaːɡe]	ipa	A surname​.
Waage	[ˈʋaːɡə]	ipa	A surname​.
Salz	/zalt͡s/	ipa	salt, table salt
Salz	/zals/	ipa	salt, table salt
erzählen	/ɛɐ̯ˈt͡sɛːlən/	ipa	to tell (a story), to narrate
erzählen	/ɛɐ̯ˈt͡seːlən/	ipa	to tell (a story), to narrate
Stange	/ˈʃtaŋə/	ipa	pole; bar; rod; post (a long stick, usually round and of metal, but also of other material, especially when fixed somewhere)
Windmühle	[ˈvɪnt.ˌmyːlə]	ipa	windmill
Gebetsmühle	/ɡəˈbeːt͡sˌmyːlə/	ipa	prayer wheel
Wimpertierchen	[ˈvɪmpɐˌtiːɐ̯çn̩]	ipa	ciliate
Wimpertierchen	[ˈvɪmpɐˌtiːɐ̯çən]	ipa	ciliate
Heim	/haɪ̯m/	ipa	home
Gebet	/ɡəˈbeːt/	ipa	prayer
Wimper	/ˈvɪmpɐ/	ipa	eyelash
Mühle	/ˈmyːlə/	ipa	mill
Kotze	/ˈkɔ.tsə/	ipa	puke, vomit
Kotze	/ˈkɔ.tsə/	ipa	coarse woolen blanket, woolen cape
kotzen	/ˈkɔtsən/	ipa	to vomit; to puke
kotzen	[ˈkɔtsən]	ipa	to vomit; to puke
kotzen	[ˈkɔtsn̩]	ipa	to vomit; to puke
Zwerg	/t͡svɛʁk/	ipa	dwarf (creature)
Sinnbild	/ˈzɪnˌbɪlt/	ipa	symbol, allegory
werfen	/ˈvɛrfən/	ipa	to throw
werfen	[ˈvɛʁ-]	ipa	to throw
werfen	[ˈvɛɐ̯-]	ipa	to throw
werfen	[ˈʋɛʁ-]	ipa	to throw
werfen	[ˈʋɛɐ̯-]	ipa	to throw
werfen	[-fən]	ipa	to throw
werfen	[-fn̩]	ipa	to throw
werfen	[-fɱ̍]	ipa	to throw
sinnbildlich	/ˈzɪnbɪltlɪç/	ipa	allegorical, emblematic, figurative, symbolic
sinnbildlich	/ˈzɪnbɪltlɪç/	ipa	symbolically
Koralle	/koˈralə/	ipa	coral
Schleiereule	/ˈʃlaɪ̯ɐˌʔɔʏ̯lə/	ipa	barn owl
symbolisch	/zʏmˈboːlɪʃ/	ipa	symbolic/symbolical
symbolisch	/zʏmˈboːlɪʃ/	ipa	symbolically
übertragen	/ˌyːbərˈtraːɡən/	ipa	to transfer, transmit
übertragen	[ˌʔyːbɐˈtʁaːɡŋ̍]	ipa	to transfer, transmit
übertragen	[-ɡən]	ipa	to transfer, transmit
übertragen	/ˌyːbərˈtraːɡən/	ipa	figurative
übertragen	[ˌʔyːbɐˈtʁaːɡŋ̍]	ipa	figurative
übertragen	[-ɡən]	ipa	figurative
Abfall	[ˈapfal]	ipa	waste, garbage, rubbish, litter
Schleier	/ˈʃlaɪ̯ɐ/	ipa	veil
Kolumbien	/koˈlʊmbiən/	ipa	Colombia (a country in South America)
Kolumbien	[kʰoˈlʊmbiən]	ipa	Colombia (a country in South America)
Knie	/kniː/	ipa	singular	knee
Knie	[ˈkniːə]	ipa	singular|dated alternative dative	knee
Knie	[ˈkniːə]	ipa	plural	knee
Knie	[kniː]	ipa	plural	knee
Riese	/ˈʁiːzə/	ipa	giant
beten	/ˈbeːtən/	ipa	to pray
Eule	/ˈʔɔʏ̯lə/	ipa	owl
Schmetten	/ʃmɛ.tn̩/	ipa	cream
Schmetterlingsblütler	/ˈʃmɛtɐlɪŋsˌblyːtlɐ/	ipa	a plant of the Faboideae subfamily.
Rahm	/ʁaːm/	ipa	cream (milkfat)
Sahne	/zaːnə/	ipa	cream (milkfat)
kommt	/kɔmt/	ipa	third-person singular
figürlich	/fiˈɡyːɐ̯lɪç/	ipa	figurative
figürlich	/fiˈɡyːɐ̯lɪç/	ipa	figuratively
Schmetterling	/ˈʃmɛtərlɪŋ/	ipa	butterfly
Schmetterling	[ˈʃmɛtɐlɪŋ]	ipa	butterfly
Hausmaus	/ˈhaʊ̯smaʊ̯s/	ipa	house mouse
Anatomie	/ʔanatoˈmiː/	ipa	Anatomy, study of the structure of living beings.
WLAN	/ˈveːlaːn/	ipa	WLAN
Mimose	[miˈmoːzə]	ipa	Mimosa; sensitive plant (Mimosa pudica).
heim	/haɪ̯m/	ipa	home; always as a direction, thus never in the sense of at home
Mixer	/ˈmɪksər/	ipa	blender, mixer (kitchen appliance)
Mixer	[ˈmɪksɐ]	ipa	blender, mixer (kitchen appliance)
Heimat	/ˈhaɪ̯ma(ː)t/	ipa	home; homeland
Kerbe	/ˈkɛʁbə/	ipa	dent, groove, nick, notch
Küken	/ˈkyːkən/	ipa	chick (young bird), fledgling, hatchling, squab (of a pigeon or dove))
Küken	[ˈkyːkən]	ipa	chick (young bird), fledgling, hatchling, squab (of a pigeon or dove))
Küken	[ˈkyːkŋ̩]	ipa	chick (young bird), fledgling, hatchling, squab (of a pigeon or dove))
Raub	/ʁaʊ̯p/	ipa	robbery, heist
Frühlingszwiebel	/ˈfʁyːlɪŋsˌt͡sviːbl̩/	ipa	spring onion
schälen	/ˈʃɛːlən/	ipa	to peel; to pare; to husk; to skin
schälen	/ˈʃeːlən/	ipa	to peel; to pare; to husk; to skin
Zwiebelfisch	/ˈt͡sviːbl̩ˌfɪʃ/	ipa	A character that is by mistake printed in a font different from the rest.
Zwiebel	/ˈt͡sviːbəl/	ipa	onion (typically Allium cepa, the plant or its bulb)
Schale	/ˈʃaːlə/	ipa	peel; husk; shell (outer layer)
Schale	/ˈʃaːlə/	ipa	dish (shallow container)
Schale	/ˈʃaːlə/	ipa	plural of Schal
Briefumschlag	/ˈbʁiːfʔʊmˌʃlaːk/	ipa	envelope (for a letter)
Bure	/buːʁə/	ipa	Boer
künstlich	/ˈkʏnstlɪç/	ipa	artificial
Kunst	/kʊnst/	ipa	art
Kunst	[kʰʊnst]	ipa	art
Künstler	/ˈkʏnstlɐ/	ipa	artist (male or of unspecified sex)
Ohrwurm	/ˈoːrˌvʊrm/	ipa	earwig (any insect of the order Dermaptera)
Ohrwurm	[ˈʔoːɐ̯ˌvʊɐ̯m]	ipa	earwig (any insect of the order Dermaptera)
Ohrwurm	[ˈʔɔɐ̯-]	ipa	earwig (any insect of the order Dermaptera)
Ohrwurm	[ˈʔɔː-]	ipa	earwig (any insect of the order Dermaptera)
Ohrwurm	[-ˌvʊʁm]	ipa	earwig (any insect of the order Dermaptera)
Ohrwurm	[-ˌʋʊ-]	ipa	earwig (any insect of the order Dermaptera)
sterben	/ˈʃtɛʁbən/	ipa	to die
sterben	[ˈʃtɛʁbən]	ipa	to die
sterben	[ˈʃtɛɐ̯bən]	ipa	to die
sterben	[ˈʃtɛʁbm̩]	ipa	to die
sterben	[ˈʃtɛɐ̯bm̩]	ipa	to die
folgen	/ˈfɔlɡŋ̩/	ipa	to follow
folgen	/ˈfɔlɡən/	ipa	to follow
Teheran	/ˈteːheˌʁaːn/	ipa	Tehran (the capital city of Iran)
Teheran	/ˈteːəˌʁaːn/	ipa	Tehran (the capital city of Iran)
Salamitaktik	/zaˈlaːmiˌtaktɪk/	ipa	salami tactics, salami technique
Leberwurst	/ˈleːbɐvʊʁst/	ipa	liverwurst, liver sausage
abdecken	/ˈapˌdɛkən/	ipa	to cover
abdecken	[ˈʔapˌdɛkən]	ipa	to cover
abdecken	[-kŋ̩]	ipa	to cover
tausend	/ˈtaʊ̯zn̩t/	ipa	thousand
tausend	/ˈtaʊ̯zənt/	ipa	thousand
wenn	/vɛn/	ipa	when
Parasit	/paʁaˈziːt/	ipa	parasite
deviant	[deˈvi̯ant]	ipa	deviant
Sozialparasit	/zoˈt͡si̯aːlpaʁaˌziːt/	ipa	Literally, "social parasite", a parasite of social animals utilizing common resources; e.g. wasps that live in beehives or bumblebee nests, feeding on honey or larvae.
brüten	[ˈbʁyːtn̩]	ipa	to brood
brüten	[ˈbʁyːtən]	ipa	to brood
Sozialschmarotzer	/zoˈtsi̯aːlʃmaˌʀɔtsɐ/	ipa	welfare parasite
Schmarotzer	/ʃmaˈʀɔtsɐ/	ipa	parasite
Zecke	/ˈtsɛkə/	ipa	tick (animal)
wein	/vaɪ̯n/	ipa	singular imperative of weinen
reifen	/ˈʁaɪ̯fn̩/	ipa	to ripen
reifen	/ˈʁaɪ̯fən/	ipa	to ripen
reifen	/ˈʁaɪ̯fn̩/	ipa	to frost
reifen	/ˈʁaɪ̯fən/	ipa	to frost
sozial	/zoˈtsi̯aːl/	ipa	social
verhalten	/fɛɐ̯ˈhaltn̩/	ipa	restrained
verhalten	/fɛɐ̯ˈhaltən/	ipa	restrained
verhalten	/fɛɐ̯ˈhaltn̩/	ipa	to behave
verhalten	/fɛɐ̯ˈhaltən/	ipa	to behave
Hahn	/hɑːn/	ipa	cock, rooster
Hahn	/hɑːn/	ipa	A common surname originating as a nickname.
Bachforelle	[ˈbaχfoˈʁɛlə]	ipa	brook trout
Grönland	/ˈɡʀøːnlant/	ipa	Greenland
Hakenkreuz	/ˈhaːkn̩ˌkʀɔɪts/	ipa	fylfot, swastika
Regenbogenforelle	/ˈʁeːɡn̩boːɡn̩foˌʁɛlə/	ipa	rainbow trout
Forelle	/foˈrɛlə/	ipa	trout
Forelle	[foˈʁɛlə]	ipa	trout
Smoking	/ˈsmoːkɪŋ/	ipa	Dinner jacket, tuxedo, tux
europäisch	/ɔʏ̯ʁoˈpɛːɪ̯ʃ/	ipa	European
europäisch	[ʔɔʏ̯ʁoˈpʰɛːɪ̯ʃ]	ipa	European
europäisch	/-ˈpeːɪ̯ʃ/	ipa	European
Barsch	/baʁʃ/	ipa	perch (fish)
Barsch	/baːʃ/	ipa	perch (fish)
damit	/daˈmɪt/	ipa	pronominal adverb of mit
damit	/ˈdaːmɪt/	ipa	pronominal adverb of mit
damit	/daˈmɪt/	ipa	so that, in order that
damit	/ˈdaːmɪt/	ipa	so that, in order that
Wahnvorstellung	/ˈvaːnfoːɐ̯ˌʃtɛlʊŋ/	ipa	delusion
Stahlkopfforelle	/ˈʃtaːlkɔp͡ffoˌʁɛlə/	ipa	steelhead
meiden	/ˈmaɪ̯dn̩/	ipa	to avoid
meiden	/ˈmaɪ̯dən/	ipa	to avoid
Stahl	/ʃtaːl/	ipa	steel
funktionieren	/ˌfʊŋ(k)tsjoˈniːrən/	ipa	to work, function
funktionieren	[ˌfʊŋk.tsjo-]	ipa	to work, function
funktionieren	[ˌfʊŋ.tsjo-]	ipa	to work, function
funktionieren	[-ˈniːʁən]	ipa	to work, function
funktionieren	[-ˈniː.ɐn]	ipa	to work, function
funktionieren	[-ˈniɐ̯n]	ipa	to work, function
vermeiden	/fɛɐ̯ˈmaɪ̯dən/	ipa	to avoid
stehlen	/ˈʃteːlən/	ipa	to steal
funzen	/ˈfʊntsən/	ipa	To function, to work
funzen	/ˈfʊntsən/	ipa	To light up an area.
Funktion	[fʊŋkˈtsi̯oːn]	ipa	role
infrarot	/ˌɪnfʁaˈʁoːt/	ipa	infrared (invisible color "below red")
rappen	/ˈʁɛpən/	ipa	to rap
rappen	/ˈɹɛpən/	ipa	to rap
eisen	/ˈaɪ̯zən/	ipa	To freeze
eisen	[ˈʔaɪ̯zn̩]	ipa	To freeze
eisen	/ˈaɪ̯zən/	ipa	of iron
eisen	[ˈʔaɪ̯zn̩]	ipa	of iron
Frontallappen	/fʀɔnˈtaːlˌlapm̩/	ipa	frontal lobe
Frontallappen	/fʀɔnˈtaːlˌlapən/	ipa	frontal lobe
rege	/ˈʁeːɡə/	ipa	brisk, lively
rege	/ˈʁeːɡə/	ipa	form of regen
Waschlappen	/ˈvaʃˌlapn̩/	ipa	flannel, washcloth
Putzlappen	/ˈpʊt͡sˌlapm̩/	ipa	cloth, floorcloth
Lappland	/ˈlaplant/	ipa	Lapland
Lappen	/ˈlapən/	ipa	cloth, rag
Lappen	[ˈläpən]	ipa	standard	cloth, rag
Lappen	[ˈläpm̩]	ipa	standard	cloth, rag
Lappen	[ˈla̝(ʔ)m̩]	ipa	northern Germany	cloth, rag
Lappen	[ˈlɑp.pən]	ipa	Swiss	cloth, rag
Lappen	/ˈlapən/	ipa	plural of Lappe
Lappen	[ˈläpən]	ipa	standard	plural of Lappe
Lappen	[ˈläpm̩]	ipa	standard	plural of Lappe
Lappen	[ˈla̝(ʔ)m̩]	ipa	northern Germany	plural of Lappe
Lappen	[ˈlɑp.pən]	ipa	Swiss	plural of Lappe
waschen	/ˈvaʃən/	ipa	to wash
Nationalsozialist	/natsi̯oˈnaːlzotsi̯aˌlɪst/	ipa	National Socialist (male or of unspecified sex)
Marxismus	/maʁˈksɪsmʊs/	ipa	Marxism
Sozialist	/zot͡sɪ̯aˈlɪst/	ipa	socialist / Socialist (male or of unspecified sex).
Sozialismus	/ˌzo(ː).t͡si̯a.ˈlɪs.mʊs/	ipa	socialism
Nationalsozialismus	/natsi̯oˈnaːlzotsi̯aˌlɪsmʊs/	ipa	National Socialism
Walnuss	/ˈvalnʊs/	ipa	walnut
Bogotá	/boɡoˈtaː/	ipa	Bogota, Bogotá (the capital city of Colombia)
Muskatnuss	/mʊsˈkaːtˌnʊs/	ipa	nutmeg
ey	/ɛɪ̯/	ipa	used to call someone's attention
Kommunismus	/kɔmuˈnɪsmʊs/	ipa	communism, Communism
Nuss	/nʊs/	ipa	nut
ungern	/ˈʊnˌɡɛʁn/	ipa	unwillingly; usually expressed in English through verb phrases such as "doesn't like", "don't want", etc.
entsagen	/ɛntˈzaːɡən/	ipa	to renounce, to relinquish
entsagen	[ʔɛntˈzaːɡŋ̩]	ipa	to renounce, to relinquish
morbid	/mɔʁˈbiːt/	ipa	morbid
entbehren	/ɛntˈbeːʀən/	ipa	to do without, to dispense with
Bockwurst	/ˈbɔkˌvʊʁst/	ipa	a sausage made from ground veal flavoured with parsley and chives
Lettland	/ˈlɛtlant/	ipa	Latvia
haust	[haʊ̯st]	ipa	second-person singular present of hauen
langt	[laŋt]	ipa	third-person singular present
Gummibärchen	/ˈɡʊmiˌbɛːɐ̯çən/	ipa	gummy bear
Gummibärchen	/-beːɐ̯-/	ipa	gummy bear
hatte	/ˈhatə/	ipa	first/third-person singular preterite of haben
Stiefel	/ˈʃtiː.fəl/	ipa	boot (shoe)
Siebenmeilenstiefel	/ziːbənˈmaɪ̯lənˌʃtiːfəl/	ipa	a seven-league boot (one of a pair of boots enabling the wearer to cross seven leagues at one stride)
Meile	/ˈmaɪ̯lə/	ipa	mile
immer	/ˈɪmɐ/	ipa	always
Gummi	/ˈɡʊmi/	ipa	rubber, gum
Bohne	/ˈboː.nə/	ipa	bean
mein	/maɪ̯n/	ipa	my
mein	/maɪ̯n/	ipa	genitive of ich
sieben	/ˈziːbən/	ipa	seven (numerical value represented by the Arabic numeral 7; or describing a set with seven elements)
sieben	/ˈziːbn̩/	ipa	seven (numerical value represented by the Arabic numeral 7; or describing a set with seven elements)
sieben	/ˈziːbm̩/	ipa	seven (numerical value represented by the Arabic numeral 7; or describing a set with seven elements)
sieben	/ˈziːbən/	ipa	seven (numerical value represented by the Arabic numeral 7; or describing a set with seven elements)
sieben	/ˈziːbn̩/	ipa	seven (numerical value represented by the Arabic numeral 7; or describing a set with seven elements)
sieben	/ˈziːbm̩/	ipa	seven (numerical value represented by the Arabic numeral 7; or describing a set with seven elements)
sieben	/ˈziːbən/	ipa	to sift; to sieve
sieben	/ˈziːbn̩/	ipa	to sift; to sieve
sieben	/ˈziːbm̩/	ipa	to sift; to sieve
sieben	/ˈziːbən/	ipa	to sift; to sieve
sieben	/ˈziːbn̩/	ipa	to sift; to sieve
sieben	/ˈziːbm̩/	ipa	to sift; to sieve
nobles	/ˈnoːbləs/	ipa	strong/mixed nominative/accusative neuter singular of nobel
Edgar	/ˈɛt.ɡaːɐ̯/	ipa	A male given name, equivalent to English Edgar
Edgar	[ˈʔɛt.ɡ̊aːɐ̯]	ipa	A male given name, equivalent to English Edgar
Zentimeter	/t͡sɛntiˈmeːtər/	ipa	centimetre
Rauschmittel	/ˈʁaʊ̯ʃˌmɪtəl/	ipa	intoxicant, drug
Drogerie	/dʁoɡəˈʁiː/	ipa	a retail store selling beauty, hygiene and household related products as well as certain non-prescription medications, roughly equivalent to a drugstore or chemist (UK)
Droge	[ˈdʁoːɡə]	ipa	drug (psychoactive substance, especially one which is illegal)
Rauschgift	/ˈʁaʊ̯ʃˌɡɪft/	ipa	drug, narcotic (psychoactive substance, especially one which is illegal)
gegen	/ˈɡe.ɡən/	ipa	against
gegen	[ˈɡeː.ɡn̩]	ipa	against
gegen	[ˈɡeː.ɡŋ̍]	ipa	against
Rausch	/ʀaʊ̯ʃ/	ipa	high, flush, intoxication
Vermittlung	/fɛʁˈmɪtlʊŋ/	ipa	intermediation
Vermittlung	[fɛɐ̯ˈmɪtlʊŋ]	ipa	intermediation
Eifersucht	/ˈʔaɪ̯fɐzʊxt/	ipa	jealousy
Mittel	/ˈmɪtəl/	ipa	agent, appliance
Mittel	[ˈmɪtl̩]	ipa	agent, appliance
Sucht	/zʊxt/	ipa	addiction
Sucht	[zʊxt]	ipa	addiction
männlich	/ˈmɛnlɪç/	ipa	male
süchtig	/ˈzʏçtɪç/	ipa	addicted
süchtig	/ˈzʏçtɪk/	ipa	addicted
abmagern	/ˈʔapmaːɡɐn/	ipa	to lose weight
hin	/hɪn/	ipa	there; thither
hin	/hɪn/	ipa	on the fritz (out of order)
Tastatur	/tastaˈtuːɐ̯/	ipa	keyboard (on a computer, typewriter, etc.)
Tastenbelegung	/ˈtastənbəˌleːɡʊŋ/	ipa	keyboard layout
Tastenbelegung	[ˈtʰastn̩bəˌleːɡʊŋ]	ipa	keyboard layout
Kirgistan	/ˈkɪʁ.ɡɪsˌtaːn/	ipa	Alternative form of Kirgisistan
Kirgistan	/-ɡiˌstaːn/	ipa	Alternative form of Kirgisistan
Geschmack	/ɡəˈʃmak/	ipa	taste
tasten	/ˈtastən/	ipa	to feel with the hands, to fumble, to grope
Geschwindigkeitsmesser	/ɡəˈʃvɪndɪçkaɪ̯tsˌmɛsɐ/	ipa	speedometer, tachometer, velocimeter
Geschwindigkeitsmesser	[-kʰaɪ̯ts-]	ipa	speedometer, tachometer, velocimeter
Höhenmesser	/ˈhøːənˌmɛsɐ/	ipa	altimeter
Lichtgeschwindigkeit	/ˈlɪçtɡəˌʃvɪndɪçkaɪ̯t/	ipa	speed of light
Lichtgeschwindigkeit	[-kʰaɪ̯tʰ]	ipa	speed of light
Hochstapler	/ˈhoːxˌʃtaːp.lɐ/	ipa	conman, con man, impostor
Fels	/fɛls/	ipa	rock
Messer	/ˈmɛsɐ/	ipa	knife
Messer	/ˈmɛsɐ/	ipa	agent noun of messen
Höhe	/ˈhøːə/	ipa	height
Hoffart	/ˈhɔfaʁt/	ipa	haughtiness, self-importance
Taube	/ˈtaʊ̯.bə/	ipa	dove, pigeon
Taube	[ˈtʰaʊ̯.bə]	ipa	dove, pigeon
Taube	/ˈtaʊ̯.bə/	ipa	strong nominative/accusative plural
Taube	[ˈtʰaʊ̯.bə]	ipa	strong nominative/accusative plural
Taube	/ˈtaʊ̯.bə/	ipa	A deaf woman or girl.
Taube	[ˈtʰaʊ̯.bə]	ipa	A deaf woman or girl.
Taube	/ˈtaʊ̯.bə/	ipa	A surname​.
Taube	[ˈtʰaʊ̯.bə]	ipa	A surname​.
Holz	/hɔl(t)s/	ipa	wood
Holz	[hɔlt͡s]	ipa	wood
Holz	[hɔls]	ipa	wood
Hochzeit	/ˈhɔxˌt͡saɪ̯t/	ipa	wedding, marriage (a ceremony in which people are married and/or a celebration thereof)
Hochzeit	/ˈhoːxˌt͡saɪ̯t/	ipa	heyday, height
Hochzeit	/ˈhɔxˌt͡saɪ̯t/	ipa	heyday, height
messen	/ˈmɛsn̩/	ipa	to measure (something)
messen	/ˈmɛsən/	ipa	to measure (something)
hoch	/hoːx/	ipa	high, tall
hoch	/hoːx/	ipa	up, upwards
Geschwindigkeit	/ɡəˈʃvɪndɪçkaɪ̯t/	ipa	speed, pace, tempo, velocity, rate
Geschwindigkeit	[-kʰaɪ̯tʰ]	ipa	speed, pace, tempo, velocity, rate
Schwäche	/ˈʃvɛçə/	ipa	weakness
schwach	/ˈʃvax/	ipa	weak
schwach	[ˈʃʋaχ]	ipa	weak
schwächlich	/ˈʃvɛçlɪç/	ipa	frail, sickly
welcher	/ˈvɛlçɐ/	ipa	which; what
welcher	[ˈvɛʎ̞çɐ]	ipa	which; what
welcher	[ˈvɛɪ̯çɐ]	ipa	which; what
welcher	/ˈvɛlçɐ/	ipa	which (one)
welcher	[ˈvɛʎ̞çɐ]	ipa	which (one)
welcher	[ˈvɛɪ̯çɐ]	ipa	which (one)
Schwampel	/ˈʃvampl̩/	ipa	A coalition in the German parliament consisting of the CDU, FDP, and the Green Party.
Schwampel	/ˈʃvampəl/	ipa	A coalition in the German parliament consisting of the CDU, FDP, and the Green Party.
Demokratie	/demokʁaˈtiː/	ipa	democracy
Demokrat	/demoˈkʀaːt/	ipa	democrat
Ampel	/ˈʔampl̩/	ipa	traffic light
Ampel	/ˈʔampəl/	ipa	traffic light
Christentum	/ˈkʀɪstn̩tuːm/	ipa	Christendom
Bundestag	/ˈbʊndəsˌtaːk/	ipa	federal/state parliament
Stehaufmännchen	[ʃteːˈʔaʊ̯fˌmɛnçən]	ipa	roly-poly (toy that rights itself when pushed over)
